Query,Description,Title,URL,Snippet,Total Judgement,Relevant,Irrelevant
Human Cloning,We seek any information on human cloning including claims of the production of the first human clone.,Human Cloning | The Center for Bioethics & Human Dignity,https://cbhd.org/content/human-cloning,"We live in a brave new world in which reproductive technologies are ravaging as well as replenishing families. Increasingly common are variations of the situation in which \baby's mother is also grandma-and sister.\""[1] Sometimes extreme measures are necessary in order to have the kind of child we want.""",8,6,2
Nobel Prizes for Chemistry,Find documents on winners of Nobel Prizes for Chemistry and their specific scientific studies.,List of Nobel laureates in Chemistry - Wikipedia,https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Chemistry,"The Nobel Prize in Chemistry (Swedish: Nobelpriset i kemi) is awarded annually by the Royal Swedish Academy of Sciences to scientists in the various fields of chemistry.It is one of the five Nobel Prizes established by the 1895 will of Alfred Nobel, who died in 1896.These prizes are awarded for outstanding contributions in chemistry, physics, literature, peace, and physiology or medicine.",8,8,0
Nobel Prizes for Chemistry,Find documents on winners of Nobel Prizes for Chemistry and their specific scientific studies.,All Nobel Prizes in Chemistry,https://www.nobelprize.org/prizes/lists/all-nobel-prizes-in-chemistry/,"The Nobel Prize in Chemistry has been awarded 110 times to 181 Nobel Laureates between 1901 and 2018. Frederick Sanger is the only Nobel Laureate who has been awarded the Nobel Prize in Chemistry twice, in 1958 and 1980. This means that a total of 180 individuals have received the Nobel Prize in ...",8,8,0
Nobel Prizes for Chemistry,Find documents on winners of Nobel Prizes for Chemistry and their specific scientific studies.,The Nobel Prize in Chemistry,https://www.nobelprize.org/prizes/chemistry/,"Chemistry was the second prize area that Nobel mentioned in his will. The Nobel Prize in Chemistry is awarded by The Royal Swedish Academy of Sciences, Stockholm, Sweden. See all chemistry laureates or learn about the nomination process.",8,8,0
Piano Lessons,Find publications on how to learn to play the piano or how to improve piano playing skills.,Piano Lessons Online » Learn How To Play Piano!,https://www.pianolessons.com/,"Learn Piano Online With Us! Welcome to the piano lessons website! This site is a great resource for free piano lessons for piano players who are just getting started, or have been playing for a while and are stuck. Our videos will help you get started with the basics and also give you some inspirational ideas!",11,10,1
Piano Lessons,Find publications on how to learn to play the piano or how to improve piano playing skills.,Hoffman Academy,https://www.hoffmanacademy.com/,"The best way to learn piano online. Join Mr. Hoffman for more than 200 video lessons providing clear, step-by-step instruction. Gain access to all of the tools a student needs to become a musician. Fun, engaging lessons for kids, teens, and adults of all ages. Try your first Lesson for free today!",11,7,4
Piano Lessons,Find publications on how to learn to play the piano or how to improve piano playing skills.,The 10 Best Piano Lessons Near Me (for All Ages & Levels),https://lessons.com/piano-lessons,Here is the 10 best piano lessons near you for all ages and skill levels. Get pricing and see reviews by your neighborhood community. Want to see the top 10?,11,11,0
Food Allergies,Find publications providing general introductions to food allergies and the prevention of such allergies.,"Food Allergy and Food Intolerance - Causes, Symptoms ...",https://www.webmd.com/allergies/food-allergy-intolerances,"Continued Treatment for Food Allergies. The main way to deal with food allergies is to avoid them. For highly allergic people, even tiny amounts of an allergen (as little as 1/44,000 of a peanut ...",13,13,0
Food Allergies,Find publications providing general introductions to food allergies and the prevention of such allergies.,Food Allergy Research & Education,https://www.foodallergy.org/,"Food Allergy Research & Education (FARE) works on behalf of the 32 million Americans with food allergies, including all those at risk for life-threatening anaphylaxis. Learn More. FInd a Support Group. It helps to know you are not alone. Find a support group in your area. Learn More.",13,11,2
Food Allergies,Find publications providing general introductions to food allergies and the prevention of such allergies.,Food allergy - Symptoms and causes - Mayo Clinic,https://www.mayoclinic.org/diseases-conditions/food-allergy/symptoms-causes/syc-20355095,"Overview. Food allergy is an immune system reaction that occurs soon after eating a certain food. Even a tiny amount of the allergy-causing food can trigger signs and symptoms such as digestive problems, hives or swollen airways.",13,13,0
Food Allergies,Find publications providing general introductions to food allergies and the prevention of such allergies.,"Food Allergies | Causes, Symptoms & Treatment | ACAAI ...",https://acaai.org/allergies/types/food-allergy,"A food allergy reaction occurs when your immune system overreacts to a food or a substance in a food, identifying it as a danger and triggering a protective response. While allergies tend to run in families, it is impossible to predict whether a child will inherit a parent’s food allergy or whether siblings will have a similar condition.",2,2,0
Food Allergies,Find publications providing general introductions to food allergies and the prevention of such allergies.,Food allergy - Wikipedia,https://en.wikipedia.org/wiki/Food_allergy,"A food allergy is an abnormal immune response to food. The symptoms of the allergic reaction may range from mild to severe. They may include itchiness, swelling of the tongue, vomiting, diarrhea, hives, trouble breathing, or low blood pressure.",2,2,0
Food Allergies,Find publications providing general introductions to food allergies and the prevention of such allergies.,"Common Food Allergies: Peanuts, Milk, and More - Healthline",https://www.healthline.com/health/allergies/common-food-allergies,"The way food allergies are diagnosed usually depends on the severity of symptoms. If your symptoms are mild, a doctor may recommend keeping a food diary to record all of the foods you eat or drink ...",2,2,0
solar water fountains,"You want to buy a solar water fountain.\
 You want to find places to buy, reviews, etc.",Solar Outdoor Fountains You'll Love in 2019 | Wayfair,https://www.wayfair.com/decor-pillows/sb2/outdoor-garden-solar-fountains-c1869792-a1482~2662-a72103~266101.html,"Since the fountain will be located outside, why not harness the power of the sun to make it run? Solar fountains from Wayfair offer a cordless way to set up an eye-catching water feature anywhere in your front or back yard. As long as the ground is level and the area is well-lit, a solar fountain can provide an elegant and charming accent.",9,7,2
solar water fountains,"You want to buy a solar water fountain.\
 You want to find places to buy, reviews, etc.",Smart Solar - Fountains - Outdoor Decor - The Home Depot,https://www.homedepot.com/b/Outdoors-Garden-Center-Outdoor-Decor-Fountains/Smart-Solar/N-5yc1vZc6nlZ53k,"Shop our selection of Smart Solar, Fountains in the Outdoors Department at The Home Depot.",10,7,3
solar water fountains,"You want to buy a solar water fountain.\
 You want to find places to buy, reviews, etc.",Solar Fountains – Solar-Powered Outdoor Water Fountains,https://serenityhealth.com/wtr_solar_fountains.html,"Solar water fountains will provide beautiful additions to any landscaping. Serenity Health has many beautifully styled solar fountains created from a variety of materials from which you can choose. We stock solar waterfall fountains, cascade solar fountains, tiered solar fountains, solar bird baths and other appealing options.",9,7,2
solar water fountains,"You want to buy a solar water fountain.\
 You want to find places to buy, reviews, etc.",Outdoor Solar Fountains - Walmart.com,https://www.walmart.com/c/kp/outdoor-solar-fountains,"You are eligible for a full refund if no ShippingPass-eligible orders have been placed.You cannot receive a refund if you have placed a ShippingPass-eligible order.In this case, the Customer Care team will remove your account from auto-renewal to ensure you are not charged for an additional year and you can continue to use the subscription until the end of your subscription term.",4,3,1
solar water fountains,"You want to buy a solar water fountain.\
 You want to find places to buy, reviews, etc.","Amazon.com: Solar Water Fountains: Patio, Lawn & Garden",https://www.amazon.com/Solar-Water-Fountains-Patio-Lawn-Garden/s?k=Solar+Water+Fountains&rh=n%3A2972638011,"Botee Solar Fountain Water Pump with Battery Backup, 2.5W Free Standing Solar Powered Fountain Pump for Bird Bath, Small Pond, Pool, Fish Tank and Garden Decoration. 5.0 out of 5 stars 32. $21.99 $ 21. 99. Get it as soon as Wed, Sep 25. FREE Shipping on orders over $25 shipped by Amazon.",4,4,0
